kegg_id	chebi_id
C01279	CHEBI:16892
C01280	CHEBI:17751
C01282	CHEBI:17848
C01283	CHEBI:17928
C01284	CHEBI:16322
C01285	CHEBI:134676
C01286	CHEBI:17860
C01288	CHEBI:12194
C01289	CHEBI:16511
C01290	CHEBI:17950
C01291	CHEBI:15480
C01292	CHEBI:16312
C01294	CHEBI:16143
C01295	CHEBI:16058
C01297	CHEBI:37754
C01298	CHEBI:17156
C01300	CHEBI:17083
C01301	CHEBI:16466
C01302	CHEBI:29112
C01304	CHEBI:29114
C01306	CHEBI:16250
C01310	CHEBI:16655
C01311	CHEBI:137941
C01312	CHEBI:15552
C01313	CHEBI:28389
C01314	CHEBI:433
C01315	CHEBI:27447
C01316	CHEBI:431
C01319	CHEBI:16170
C01321	CHEBI:8753
C01322	CHEBI:17792
C01324	CHEBI:15858
C01326	CHEBI:18407
C01327	CHEBI:17883
C01328	CHEBI:16234
C01329	CHEBI:17188
C01330	CHEBI:26708
C01336	CHEBI:82711
C01341	CHEBI:30270
C01342	CHEBI:28938
C01343	CHEBI:33255
C01344	CHEBI:28823
C01345	CHEBI:28807
C01346	CHEBI:28850
C01347	CHEBI:10534
C01348	CHEBI:10535
C01349	CHEBI:2340
C01352	CHEBI:17877
C01353	CHEBI:28976
C01355	CHEBI:28796
C01356	CHEBI:18059
C01358	CHEBI:18219
C01359	CHEBI:18356
C01362	CHEBI:8852
C01365	CHEBI:10047
C01367	CHEBI:28931
C01368	CHEBI:28895
C01370	CHEBI:15693
C01371	CHEBI:18310
C01372	CHEBI:32878
C01375	CHEBI:61049
C01378	CHEBI:228234
C01380	CHEBI:30742
C01382	CHEBI:17606
C01384	CHEBI:18300
C01386	CHEBI:51771
C01387	CHEBI:17590
C01389	CHEBI:17327
C01390	CHEBI:16019
C01394	CHEBI:18222
C01397	CHEBI:2341
C01399	CHEBI:2511
C01401	CHEBI:16449
C01402	CHEBI:13248
C01403	CHEBI:16579
C01404	CHEBI:2818
C01405	CHEBI:15365
C01407	CHEBI:16716
C01408	CHEBI:17682
C01410	CHEBI:3146
C01411	CHEBI:28093
C01412	CHEBI:15743
C01413	CHEBI:22977
C01414	CHEBI:17695
C01416	CHEBI:27958
C01417	CHEBI:28024
C01418	CHEBI:17074
C01419	CHEBI:4047
C01420	CHEBI:17376
C01421	CHEBI:17989
C01424	CHEBI:16918
C01425	CHEBI:5390
C01432	CHEBI:24996
C01433	CHEBI:15771
C01438	CHEBI:16183
C01441	CHEBI:7489
C01443	CHEBI:472805
C01444	CHEBI:18058
C01445	CHEBI:8290
C01448	CHEBI:16200
C01449	CHEBI:17433
C01450	CHEBI:17087
C01451	CHEBI:17814
C01452	CHEBI:27922
C01453	CHEBI:45980
C01454	CHEBI:28856
C01455	CHEBI:17578
C01456	CHEBI:17000
C01457	CHEBI:17658
C01458	CHEBI:9798
C01460	CHEBI:16954
C01464	CHEBI:10057
C01467	CHEBI:17231
C01468	CHEBI:17847
C01469	CHEBI:35239
C01470	CHEBI:15335
C01471	CHEBI:15368
C01474	CHEBI:16866
C01477	CHEBI:18388
C01478	CHEBI:18231
C01479	CHEBI:16684
C01481	CHEBI:16433
C01484	CHEBI:27618
C01485	CHEBI:17322
C01486	CHEBI:29219
C01487	CHEBI:4093
C01488	CHEBI:16689
C01489	CHEBI:17459
C01490	CHEBI:4439
C01493	CHEBI:28600
C01494	CHEBI:17620
C01495	CHEBI:5078
C01496	CHEBI:28757
C01498	CHEBI:5291
C01499	CHEBI:16980
C01500	CHEBI:17447
C01501	CHEBI:5391
C01502	CHEBI:28591
C01504	CHEBI:17404
C01505	CHEBI:6102
C01506	CHEBI:27636
C01507	CHEBI:18202
C01508	CHEBI:28480
C01512	CHEBI:18052
C01513	CHEBI:6572
C01514	CHEBI:15864
C01516	CHEBI:17303
C01518	CHEBI:7570
C01523	CHEBI:20674
C01525	CHEBI:16520
C01526	CHEBI:18043
C01527	CHEBI:16065
C01528	CHEBI:16503
C01529	CHEBI:27568
C01530	CHEBI:25629
C01531	CHEBI:9352
C01533	CHEBI:9380
C01536	CHEBI:18186
C01537	CHEBI:17967
C01540	CHEBI:15782
C01541	CHEBI:10033
C01542	CHEBI:28054
C01545	CHEBI:17935
C01546	CHEBI:16739
C01547	CHEBI:17193
C01548	CHEBI:27518
C01550	CHEBI:15336
C01551	CHEBI:15676
C01552	CHEBI:2624
C01553	CHEBI:2687
C01554	CHEBI:28859
C01555	CHEBI:2790
C01557	CHEBI:18293
C01558	CHEBI:3098
C01559	CHEBI:65109
C01561	CHEBI:17933
C01562	CHEBI:17793
C01563	CHEBI:28616
C01564	CHEBI:17340
C01566	CHEBI:16698
C01567	CHEBI:4071
C01569	CHEBI:17702
C01570	CHEBI:28225
C01571	CHEBI:27689
C01572	CHEBI:17866
C01573	CHEBI:18054
C01574	CHEBI:4727
C01575	CHEBI:15407
C01576	CHEBI:4911
C01579	CHEBI:47916
C01581	CHEBI:16800
C01582	CHEBI:28061
C01585	CHEBI:17120
C01586	CHEBI:18089
C01588	CHEBI:5855
C01589	CHEBI:16069
C01590	CHEBI:16832
C01591	CHEBI:6426
C01592	CHEBI:18131
C01593	CHEBI:16419
C01594	CHEBI:16441
C01595	CHEBI:17351
C01596	CHEBI:29045
C01598	CHEBI:16796
C01601	CHEBI:29019
C01602	CHEBI:18257
C01604	CHEBI:8113
C01606	CHEBI:17563
C01607	CHEBI:16285
C01608	CHEBI:8249
C01610	CHEBI:17939
C01612	CHEBI:35681
C01613	CHEBI:17164
C01614	CHEBI:35719
C01615	CHEBI:9341
C01616	CHEBI:16461
C01617	CHEBI:17948
C01618	CHEBI:17525
C01619	CHEBI:9568
C01620	CHEBI:15908
C01621	CHEBI:48549
C01623	CHEBI:73886
C01624	CHEBI:9957
C01625	CHEBI:16177
C01626	CHEBI:16380
C01628	CHEBI:28384
C01629	CHEBI:10036
C01630	CHEBI:28309
C01632	CHEBI:10096
C01633	CHEBI:28903
C01635	CHEBI:29170
C01636	CHEBI:29171
C01637	CHEBI:29172
C01638	CHEBI:29186
C01639	CHEBI:29167
C01640	CHEBI:29168
C01641	CHEBI:29175
C01642	CHEBI:29176
C01643	CHEBI:29178
C01644	CHEBI:29174
C01645	CHEBI:29169
C01646	CHEBI:29185
C01647	CHEBI:29173
C01648	CHEBI:29184
C01649	CHEBI:29177
C01650	CHEBI:29179
C01651	CHEBI:29180
C01652	CHEBI:29181
C01653	CHEBI:29183
C01654	CHEBI:27912
C01655	CHEBI:1012
C01656	CHEBI:47881
C01657	CHEBI:28828
C01658	CHEBI:2427
C01659	CHEBI:28619
C01661	CHEBI:28748
C01663	CHEBI:2586
C01664	CHEBI:13759
C01667	CHEBI:28669
C01670	CHEBI:3251
C01672	CHEBI:18127
C01673	CHEBI:17823
C01674	CHEBI:28681
C01675	CHEBI:3697
C01677	CHEBI:16213
C01678	CHEBI:17141
C01680	CHEBI:16824
C01682	CHEBI:17249
C01683	CHEBI:133921
C01684	CHEBI:28029
C01685	CHEBI:17773
C01687	CHEBI:4452
C01688	CHEBI:4454
C01690	CHEBI:47381
C01691	CHEBI:39669
C01692	CHEBI:4659
C01693	CHEBI:15772
C01694	CHEBI:16933
C01695	CHEBI:5017
C01697	CHEBI:16813
C01698	CHEBI:16883
C01699	CHEBI:28833
C01700	CHEBI:5387
C01701	CHEBI:16470
C01705	CHEBI:27744
C01706	CHEBI:5610
C01708	CHEBI:5656
C01709	CHEBI:28230
C01710	CHEBI:16697
C01711	CHEBI:16751
C01712	CHEBI:27997
C01714	CHEBI:18330
C01716	CHEBI:6128
C01717	CHEBI:18344
C01718	CHEBI:28683
C01719	CHEBI:28120
C01720	CHEBI:17291
C01721	CHEBI:17617
C01722	CHEBI:28789
C01723	CHEBI:6352
C01724	CHEBI:16521
C01725	CHEBI:6435
C01726	CHEBI:32969
C01727	CHEBI:17781
C01728	CHEBI:28085
C01729	CHEBI:6714
C01731	CHEBI:6764
C01732	CHEBI:16600
C01733	CHEBI:16811
C01735	CHEBI:16315
C01736	CHEBI:18255
C01737	CHEBI:7508
C01739	CHEBI:29091
C01740	CHEBI:7728
C01742	CHEBI:18394
C01743	CHEBI:7933
C01744	CHEBI:16331
C01745	CHEBI:17323
C01746	CHEBI:18049
C01747	CHEBI:16874
C01748	CHEBI:8653
C01750	CHEBI:17558
C01751	CHEBI:27810
C01752	CHEBI:17488
C01753	CHEBI:27693
C01755	CHEBI:29200
C01756	CHEBI:2208
C01757	CHEBI:16558
C01759	CHEBI:45257
C01760	CHEBI:49164
C01761	CHEBI:16408
C01762	CHEBI:18107
C01764	CHEBI:16090
C01765	CHEBI:15393
C01766	CHEBI:15394
C01767	CHEBI:15400
C01768	CHEBI:17548
C01769	CHEBI:15687
C01770	CHEBI:42639
C01771	CHEBI:17217
C01772	CHEBI:18125
C01775	CHEBI:15369
C01776	CHEBI:2450
C01777	CHEBI:35287
C01779	CHEBI:16664
C01780	CHEBI:27584
C01782	CHEBI:2817
C01783	CHEBI:22648
C01784	CHEBI:41033
C01785	CHEBI:17701
C01788	CHEBI:70799
C01789	CHEBI:28623
C01790	CHEBI:3371
C01792	CHEBI:16548
C01793	CHEBI:28966
C01794	CHEBI:15519
C01795	CHEBI:15920
C01796	CHEBI:27904
C01798	CHEBI:35436
C01799	CHEBI:28804
C01800	CHEBI:4342
C01801	CHEBI:28816
C01802	CHEBI:17737
C01804	CHEBI:15955
C01806	CHEBI:43000
C01810	CHEBI:17020
C01812	CHEBI:16277
C01813	CHEBI:5609
C01814	CHEBI:5613
C01816	CHEBI:16148
C01817	CHEBI:17485
C01818	CHEBI:14428
C01819	CHEBI:28626
C01821	CHEBI:17965
C01822	CHEBI:17630
C01823	CHEBI:28185
C01825	CHEBI:42905
C01826	CHEBI:18314
C01829	CHEBI:18332
C01832	CHEBI:15521
C01833	CHEBI:6414
C01834	CHEBI:6495
C01835	CHEBI:27931
C01836	CHEBI:7542
C01837	CHEBI:16268
C01838	CHEBI:17034
C01839	CHEBI:32807
C01841	CHEBI:17251
C01842	CHEBI:16459
C01843	CHEBI:8321
C01844	CHEBI:63618
C01845	CHEBI:17824
C01847	CHEBI:16048
C01848	CHEBI:17876
C01849	CHEBI:16324
C01850	CHEBI:50371
C01851	CHEBI:16794
C01852	CHEBI:18002
C01853	CHEBI:15957
C01854	CHEBI:27955
C01855	CHEBI:16267
C01857	CHEBI:16555
C01860	CHEBI:15861
C01861	CHEBI:15987
C01863	CHEBI:18073
C01864	CHEBI:18358
C01865	CHEBI:46609
C01866	CHEBI:35627
C01868	CHEBI:15403
C01869	CHEBI:119
C01870	CHEBI:16358
C01871	CHEBI:540
C01872	CHEBI:18060
C01874	CHEBI:16706
C01875	CHEBI:17700
C01876	CHEBI:47788
C01877	CHEBI:16821
C01879	CHEBI:18183
C01880	CHEBI:17915
C01881	CHEBI:47789
C01882	CHEBI:16864
C01883	CHEBI:27750
C01884	CHEBI:16030
C01885	CHEBI:35759
C01887	CHEBI:2590
C01888	CHEBI:17906
C01889	CHEBI:28427
C01890	CHEBI:18000
C01892	CHEBI:18091
C01893	CHEBI:16615
C01894	CHEBI:15516
C01895	CHEBI:28641
C01897	CHEBI:27656
C01898	CHEBI:3523
C01902	CHEBI:17030
C01904	CHEBI:18333
C01905	CHEBI:28159
C01906	CHEBI:18004
C01907	CHEBI:41977
C01909	CHEBI:16691
C01910	CHEBI:47885
C01912	CHEBI:42355
C01913	CHEBI:5032
C01917	CHEBI:28418
C01918	CHEBI:28417
C01920	CHEBI:15523
C01921	CHEBI:17687
C01923	CHEBI:16966
C01924	CHEBI:27747
C01925	CHEBI:16976
C01926	CHEBI:49662
C01927	CHEBI:27945
C01928	CHEBI:24960
C01929	CHEBI:27676
C01930	CHEBI:6263
C01931	CHEBI:16047
C01933	CHEBI:18347
C01934	CHEBI:17357
C01935	CHEBI:18398
C01936	CHEBI:27445
C01937	CHEBI:44185
C01938	CHEBI:28849
C01941	CHEBI:17711
C01942	CHEBI:27770
C01943	CHEBI:17791
C01944	CHEBI:15533
C01945	CHEBI:44658
C01946	CHEBI:16869
C01948	CHEBI:17302
C01949	CHEBI:16472
C01950	CHEBI:8200
C01951	CHEBI:17304
C01952	CHEBI:53534
C01953	CHEBI:16581
C01956	CHEBI:45285
C01957	CHEBI:9075
C01958	CHEBI:35915
C01959	CHEBI:17228
C01960	CHEBI:48030
C01961	CHEBI:9508
C01962	CHEBI:28839
C01963	CHEBI:9627
C01964	CHEBI:9641
C01965	CHEBI:45924
C01967	CHEBI:18160
C01968	CHEBI:16591
C01969	CHEBI:16550
C01970	CHEBI:36218
C01971	CHEBI:18147
C01972	CHEBI:17851
C01977	CHEBI:17022
C01978	CHEBI:16969
C01983	CHEBI:17656
C01984	CHEBI:17756
C01985	CHEBI:47787
C01986	CHEBI:47786
C01987	CHEBI:18112
C01988	CHEBI:16260
C01989	CHEBI:15591
C01990	CHEBI:15593
C01991	CHEBI:30830
C01993	CHEBI:27427
C01995	CHEBI:15349
C01996	CHEBI:15355
C01998	CHEBI:28217
C02001	CHEBI:16605
C02003	CHEBI:16366
C02004	CHEBI:18027
C02006	CHEBI:17704
C02007	CHEBI:28430
C02008	CHEBI:17099
C02009	CHEBI:41275
C02010	CHEBI:15353
C02012	CHEBI:33567
C02013	CHEBI:62974
C02015	CHEBI:16161
C02017	CHEBI:3892
C02018	CHEBI:3982
C02020	CHEBI:16133
C02021	CHEBI:4067
C02022	CHEBI:16023
C02024	CHEBI:16224
C02026	CHEBI:27443
C02027	CHEBI:17133
C02028	CHEBI:35692
C02029	CHEBI:17874
C02030	CHEBI:28562
C02033	CHEBI:28292
C02034	CHEBI:28731
C02035	CHEBI:27742
C02037	CHEBI:17201
C02038	CHEBI:16462
C02041	CHEBI:15527
C02043	CHEBI:17282
C02045	CHEBI:23958
C02046	CHEBI:17486
C02047	CHEBI:16624
C02048	CHEBI:18411
C02049	CHEBI:28912
C02050	CHEBI:15530
C02051	CHEBI:15804
C02052	CHEBI:28460
C02055	CHEBI:16180
C02056	CHEBI:8015
C02057	CHEBI:28044
C02059	CHEBI:18067
C02060	CHEBI:15538
C02061	CHEBI:17757
C02064	CHEBI:8504
C02065	CHEBI:8559
C02066	CHEBI:15742
C02067	CHEBI:17802
C02069	CHEBI:17644
C02072	CHEBI:8757
C02073	CHEBI:8762
C02074	CHEBI:17400
C02075	CHEBI:63410
C02076	CHEBI:16802
C02077	CHEBI:28306
C02078	CHEBI:9215
C02079	CHEBI:15738
C02080	CHEBI:16445
C02081	CHEBI:9287
C02083	CHEBI:17907
C02084	CHEBI:15226
C02085	CHEBI:9553
C02086	CHEBI:30065
C02087	CHEBI:9639
C02088	CHEBI:9642
C02090	CHEBI:17842
C02091	CHEBI:16282
C02094	CHEBI:17579
C02095	CHEBI:27442
C02096	CHEBI:28161
C02097	CHEBI:14086
C02099	CHEBI:15606
C02101	CHEBI:17020
C02103	CHEBI:15791
C02104	CHEBI:18790
C02105	CHEBI:16718
C02106	CHEBI:17129
C02107	CHEBI:15672
C02108	CHEBI:488
C02110	CHEBI:16066
C02111	CHEBI:902
C02112	CHEBI:17389
C02115	CHEBI:17799
C02116	CHEBI:16037
C02117	CHEBI:18168
C02118	CHEBI:1410
C02119	CHEBI:57278
C02122	CHEBI:28422
C02123	CHEBI:15594
C02124	CHEBI:28078
C02125	CHEBI:1909
C02126	CHEBI:17064
C02129	CHEBI:15888
C02130	CHEBI:15352
C02131	CHEBI:2412
C02132	CHEBI:2424
C02133	CHEBI:16826
C02134	CHEBI:17390
C02135	CHEBI:2719
C02137	CHEBI:18280
C02138	CHEBI:3147
C02139	CHEBI:16900
C02140	CHEBI:16827
C02141	CHEBI:16653
C02143	CHEBI:27378
C02144	CHEBI:4369
C02146	CHEBI:18044
C02147	CHEBI:18047
C02150	CHEBI:5159
C02151	CHEBI:17037
C02153	CHEBI:17127
C02154	CHEBI:5445
C02155	CHEBI:73514
C02159	CHEBI:35350
C02160	CHEBI:27649
C02161	CHEBI:17293
C02163	CHEBI:18366
C02165	CHEBI:15647
C02166	CHEBI:16978
C02167	CHEBI:16727
C02168	CHEBI:6717
C02170	CHEBI:17453
C02171	CHEBI:29075
C02172	CHEBI:16050
C02173	CHEBI:7239
C02174	CHEBI:16529
C02179	CHEBI:15722
C02180	CHEBI:27905
C02181	CHEBI:8075
C02183	CHEBI:16204
C02185	CHEBI:16323
C02186	CHEBI:8458
C02189	CHEBI:8572
C02191	CHEBI:15430
C02193	CHEBI:15730
C02195	CHEBI:9270
C02196	CHEBI:32876
C02197	CHEBI:9460
C02198	CHEBI:15627
C02199	CHEBI:84725
C02200	CHEBI:13497
C02201	CHEBI:17098
C02202	CHEBI:10098
C02203	CHEBI:10099
C02204	CHEBI:28543
C02205	CHEBI:28518
C02206	CHEBI:16363
C02207	CHEBI:15337
C02209	CHEBI:28563
C02210	CHEBI:10415
C02211	CHEBI:10668
C02213	CHEBI:15387
C02214	CHEBI:15670
C02216	CHEBI:18083
C02217	CHEBI:17130
C02218	CHEBI:17123
C02220	CHEBI:16886
C02221	CHEBI:27837
C02222	CHEBI:1184
C02223	CHEBI:16182
C02224	CHEBI:17059
C02225	CHEBI:10860
C02226	CHEBI:17626
C02227	CHEBI:27878
C02230	CHEBI:1604
C02231	CHEBI:17610
C02232	CHEBI:15490
C02233	CHEBI:27401
C02234	CHEBI:28020
C02235	CHEBI:16318
C02236	CHEBI:20476
C02237	CHEBI:16924
C02240	CHEBI:16545
C02241	CHEBI:28921
C02242	CHEBI:2274
C02243	CHEBI:16299
C02244	CHEBI:29348
C02245	CHEBI:22326
C02246	CHEBI:2720
C02247	CHEBI:15472
C02248	CHEBI:15697
C02249	CHEBI:15514
C02252	CHEBI:2864
C02253	CHEBI:16270
C02255	CHEBI:16371
C02256	CHEBI:27860
C02261	CHEBI:28797
C02262	CHEBI:60312
C02264	CHEBI:27872
C02265	CHEBI:16998
C02266	CHEBI:15867
C02267	CHEBI:27834
C02269	CHEBI:18274
C02270	CHEBI:16539
C02271	CHEBI:15767
C02272	CHEBI:27710
C02273	CHEBI:33809
C02274	CHEBI:16151
C02277	CHEBI:28878
C02278	CHEBI:27836
C02280	CHEBI:18038
C02282	CHEBI:29166
C02283	CHEBI:17573
C02284	CHEBI:15939
C02287	CHEBI:16513
C02288	CHEBI:5932
C02289	CHEBI:6041
C02290	CHEBI:17159
C02291	CHEBI:17482
C02293	CHEBI:17269
C02294	CHEBI:16628
C02295	CHEBI:16093
C02297	CHEBI:35414
C02298	CHEBI:15363
C02299	CHEBI:15733
C02301	CHEBI:75659
C02303	CHEBI:15959
C02304	CHEBI:27924
C02305	CHEBI:17287
C02306	CHEBI:15907
C02311	CHEBI:35410
C02314	CHEBI:28922
C02315	CHEBI:17999
C02318	CHEBI:17412
C02319	CHEBI:8740
C02320	CHEBI:17021
C02321	CHEBI:28798
C02323	CHEBI:16464
C02324	CHEBI:32863
C02325	CHEBI:28813
C02327	CHEBI:9552
C02328	CHEBI:9619
C02330	CHEBI:88243
C02331	CHEBI:15543
C02333	CHEBI:17953
C02334	CHEBI:10095
C02335	CHEBI:15507
C02336	CHEBI:28645
C02337	CHEBI:27926
C02338	CHEBI:27586
C02341	CHEBI:15708
C02343	CHEBI:36
C02344	CHEBI:15405
C02345	CHEBI:15605
C02347	CHEBI:175621
C02348	CHEBI:15677
C02350	CHEBI:15678
C02351	CHEBI:17253
C02352	CHEBI:15447
C02353	CHEBI:27844
C02354	CHEBI:27652
C02355	CHEBI:28637
C02356	CHEBI:28340
C02357	CHEBI:28303
C02359	CHEBI:19577
C02360	CHEBI:17023
C02362	CHEBI:16327
C02363	CHEBI:27990
C02364	CHEBI:20021
C02366	CHEBI:17397
C02367	CHEBI:18037
C02370	CHEBI:17861
C02371	CHEBI:20364
C02372	CHEBI:17602
C02373	CHEBI:17998
C02375	CHEBI:27772
C02376	CHEBI:27551
C02377	CHEBI:2118
C02378	CHEBI:16586
C02379	CHEBI:16368
C02380	CHEBI:2208
C02381	CHEBI:2212
C02385	CHEBI:29016
C02389	CHEBI:17977
C02390	CHEBI:29323
C02391	CHEBI:33308
C02394	CHEBI:17177
C02395	CHEBI:15977
C02400	CHEBI:15906
C02401	CHEBI:23665
C02403	CHEBI:28868
C02404	CHEBI:5057
C02405	CHEBI:16729
C02410	CHEBI:5420
C02411	CHEBI:15497
C02412	CHEBI:29156
C02413	CHEBI:5673
C02415	CHEBI:5738
C02419	CHEBI:16209
C02420	CHEBI:28638
C02421	CHEBI:6031
C02424	CHEBI:27621
C02426	CHEBI:27975
C02427	CHEBI:17443
C02429	CHEBI:16661
C02430	CHEBI:16635
C02431	CHEBI:16935
C02434	CHEBI:6527
C02440	CHEBI:27464
C02441	CHEBI:44485
C02442	CHEBI:17458
C02444	CHEBI:16232
C02445	CHEBI:16111
C02446	CHEBI:17567
C02447	CHEBI:7686
C02451	CHEBI:27962
C02452	CHEBI:10782
C02453	CHEBI:177917
C02454	CHEBI:8092
C02455	CHEBI:670
C02457	CHEBI:16109
C02461	CHEBI:8530
C02462	CHEBI:16377
C02463	CHEBI:50602
C02465	CHEBI:18258
C02466	CHEBI:16517
C02467	CHEBI:16846
C02469	CHEBI:15436
C02470	CHEBI:71201
C02471	CHEBI:17726
C02472	CHEBI:27525
C02473	CHEBI:28539
C02474	CHEBI:22590
C02475	CHEBI:28349
C02476	CHEBI:27907
C02477	CHEBI:18145
C02478	CHEBI:27507
C02479	CHEBI:40886
C02480	CHEBI:16508
C02483	CHEBI:18185
C02484	CHEBI:61
C02485	CHEBI:15408
C02486	CHEBI:15604
C02487	CHEBI:269
C02488	CHEBI:15583
C02489	CHEBI:17893
C02490	CHEBI:27517
C02492	CHEBI:27857
C02493	CHEBI:27380
C02494	CHEBI:16020
C02495	CHEBI:27479
C02496	CHEBI:42017
C02497	CHEBI:16413
C02498	CHEBI:16011
C02499	CHEBI:17043
C02501	CHEBI:64016
C02502	CHEBI:16540
C02504	CHEBI:1178
C02505	CHEBI:16562
C02506	CHEBI:35344
C02507	CHEBI:27682
C02508	CHEBI:37009
C02509	CHEBI:16515
C02512	CHEBI:16934
C02513	CHEBI:17058
C02514	CHEBI:1506
C02515	CHEBI:27847
C02517	CHEBI:1643
C02518	CHEBI:27565
C02519	CHEBI:16639
C02520	CHEBI:17188
C02521	CHEBI:2136
C02522	CHEBI:28140
C02525	CHEBI:2571
C02526	CHEBI:16205
C02527	CHEBI:17260
C02528	CHEBI:16755
C02530	CHEBI:17002
C02532	CHEBI:37713
C02533	CHEBI:4372
C02535	CHEBI:4610
C02536	CHEBI:29074
C02537	CHEBI:17160
C02538	CHEBI:17474
C02539	CHEBI:5010
C02543	CHEBI:27894
C02545	CHEBI:18085
C02546	CHEBI:5500
C02548	CHEBI:28437
C02549	CHEBI:17529
C02553	CHEBI:29162
C02554	CHEBI:29164
C02555	CHEBI:17706
C02557	CHEBI:16625
C02560	CHEBI:16984
C02562	CHEBI:21645
C02564	CHEBI:17691
C02565	CHEBI:16354
C02567	CHEBI:17312
C02569	CHEBI:16172
C02571	CHEBI:15960
C02572	CHEBI:18013
C02574	CHEBI:17800
C02575	CHEBI:17642
C02576	CHEBI:15421
C02577	CHEBI:28964
C02578	CHEBI:8098
C02579	CHEBI:27699
C02581	CHEBI:8480
C02582	CHEBI:16249
C02588	CHEBI:17616
C02589	CHEBI:18126
C02590	CHEBI:16158
C02591	CHEBI:16308
C02592	CHEBI:17179
C02593	CHEBI:15532
C02595	CHEBI:45807
C02596	CHEBI:27982
C02603	CHEBI:27535
C02604	CHEBI:46987
C02605	CHEBI:27426
C02607	CHEBI:10583
C02611	CHEBI:15464
C02612	CHEBI:15586
C02614	CHEBI:29003
C02615	CHEBI:36941
C02616	CHEBI:28100
C02617	CHEBI:27418
C02621	CHEBI:18328
C02623	CHEBI:16228
C02625	CHEBI:16738
C02627	CHEBI:28295
C02628	CHEBI:28248
C02630	CHEBI:17084
C02631	CHEBI:17275
C02632	CHEBI:16135
C02633	CHEBI:16587
C02634	CHEBI:17092
C02635	CHEBI:17403
C02636	CHEBI:16758
C02637	CHEBI:16630
C02638	CHEBI:28065
C02639	CHEBI:1581
C02640	CHEBI:43689
C02642	CHEBI:18261
C02645	CHEBI:28367
C02646	CHEBI:28386
C02647	CHEBI:16671
C02648	CHEBI:16711
C02654	CHEBI:2125
C02655	CHEBI:17901
C02656	CHEBI:30531
C02657	CHEBI:17637
C02658	CHEBI:22307
C02659	CHEBI:15348
C02660	CHEBI:16017
C02661	CHEBI:17194
C02666	CHEBI:16547
C02669	CHEBI:15945
C02670	CHEBI:18268
C02672	CHEBI:15965
C02673	CHEBI:16957
C02674	CHEBI:17281
C02675	CHEBI:15712
C02677	CHEBI:4613
C02678	CHEBI:4676
C02679	CHEBI:18262
C02681	CHEBI:17551
C02684	CHEBI:17714
C02685	CHEBI:17373
C02686	CHEBI:18390
C02687	CHEBI:140573
C02691	CHEBI:11222
C02692	CHEBI:5711
C02693	CHEBI:16031
C02695	CHEBI:6025
C02699	CHEBI:28231
C02700	CHEBI:30249
C02702	CHEBI:29154
C02703	CHEBI:15829
C02704	CHEBI:17760
C02710	CHEBI:17786
C02711	CHEBI:7203
C02712	CHEBI:21557
C02713	CHEBI:21615
C02714	CHEBI:17768
C02715	CHEBI:21647
C02716	CHEBI:17008
C02717	CHEBI:17818
C02718	CHEBI:18415
C02720	CHEBI:28902
C02721	CHEBI:17519
C02722	CHEBI:15860
C02723	CHEBI:17166
C02724	CHEBI:15761
C02725	CHEBI:190269
C02726	CHEBI:17358
C02727	CHEBI:17752
C02728	CHEBI:17604
C02730	CHEBI:18325
C02734	CHEBI:37548
C02735	CHEBI:16343
C02737	CHEBI:11750
C02739	CHEBI:73200
C02740	CHEBI:17165
C02741	CHEBI:18374
C02744	CHEBI:17507
C02749	CHEBI:47915
C02750	CHEBI:16210
C02752	CHEBI:16458
C02757	CHEBI:27848
C02759	CHEBI:29060
C02761	CHEBI:28079
C02762	CHEBI:28560
C02763	CHEBI:16815
C02764	CHEBI:17024
C02765	CHEBI:51209
C02766	CHEBI:28785
C02768	CHEBI:15943
C02771	CHEBI:16850
C02773	CHEBI:15850
C02774	CHEBI:17409
C02775	CHEBI:17828
C02777	CHEBI:16535
C02778	CHEBI:17356
C02779	CHEBI:16609
C02780	CHEBI:18281
C02781	CHEBI:27411
C02782	CHEBI:16138
C02783	CHEBI:27816
C02784	CHEBI:27490
C02785	CHEBI:18298
C02787	CHEBI:15997
C02790	CHEBI:27741
C02791	CHEBI:16767
C02792	CHEBI:28042
C02793	CHEBI:28844
C02794	CHEBI:1547
C02796	CHEBI:17920
C02797	CHEBI:1624
C02798	CHEBI:30935
C02800	CHEBI:17204
C02801	CHEBI:15496
C02802	CHEBI:27677
C02803	CHEBI:28735
C02804	CHEBI:16230
C02805	CHEBI:17480
C02806	CHEBI:27673
C02807	CHEBI:15342
C02808	CHEBI:2413
C02809	CHEBI:16959
C02810	CHEBI:35375
C02811	CHEBI:17146
C02812	CHEBI:2869
C02814	CHEBI:16971
C02817	CHEBI:17184
C02821	CHEBI:17609
C02822	CHEBI:16473
C02823	CHEBI:17439
C02824	CHEBI:15964
C02825	CHEBI:17073
C02827	CHEBI:16809
C02828	CHEBI:4223
C02834	CHEBI:27619
C02835	CHEBI:16974
C02837	CHEBI:17342
C02838	CHEBI:18102
C02839	CHEBI:29161
C02843	CHEBI:33184
C02845	CHEBI:28398
C02846	CHEBI:16269
C02847	CHEBI:21575
C02850	CHEBI:48927
C02851	CHEBI:28512
C02852	CHEBI:7268
C02853	CHEBI:50759
C02854	CHEBI:28219
C02855	CHEBI:35265
C02856	CHEBI:144407
C02857	CHEBI:28500
C02858	CHEBI:17339
C02860	CHEBI:17524
