foodb_compound_id	foodb_compound_name	chebi_id	chebi_label	match_source	match_type
2746	2-(3,4-Dihydroxyphenyl)-5,6-dihydroxy-7-methoxy-4H-1-benzopyran-4-one	CHEBI:7947	pedalitin	chebi_synonym	exact_synonym
2753	Peonidin	CHEBI:75314	peonidin	primary_name	exact_label
2755	Petunidin	CHEBI:75318	petunidin	primary_name	exact_label
2774	Scoparone	CHEBI:9055	scoparone	primary_name	exact_label
2778	(-)-Epiafzelechin	CHEBI:31028	(-)-epiafzelechin	primary_name	exact_label
2798	Apigenin	CHEBI:18388	apigenin	primary_name	exact_label
2894	Tricosanoic acid	CHEBI:42394	tricosanoic acid	primary_name	exact_label
2896	Isoavocadienofuran	CHEBI:196584	Isoavocadienofuran	primary_name	exact_label
2907	Glycerol trilinoleate	CHEBI:140883	TG(18:2/18:2/18:2)	chebi_synonym	exact_label
2917	Undecanal	CHEBI:46202	undecanal	primary_name	exact_label
2934	Neoherculin	CHEBI:173761	Neoherculin	primary_name	exact_label
2937	(3Z,6Z)-3,6-Nonadien-1-ol	CHEBI:195699	(3Z,6Z)-3,6-Nonadien-1-ol	primary_name	exact_label
2952	Elaidic acid	CHEBI:27997	elaidic acid	primary_name	exact_label
2953	Vaccenic acid	CHEBI:36023	vaccenic acid	primary_name	exact_label
2954	(3xi,5Z)-1,5-Octadien-3-ol	CHEBI:172005	(3xi,5Z)-1,5-Octadien-3-ol	primary_name	exact_label
2969	10-Oxooctadecanoic acid	CHEBI:172116	10-Oxooctadecanoic acid	primary_name	exact_label
2970	11-Oxooctadecanoic acid	CHEBI:172112	11-Oxooctadecanoic acid	primary_name	exact_label
2971	6-Ketomyristic acid	CHEBI:174253	6-Ketomyristic acid	primary_name	exact_label
2987	Ethyl decanoate	CHEBI:87430	ethyl decanoate	primary_name	exact_label
2988	2-Decenal	CHEBI:61727	2-decenal	primary_name	exact_label
2989	(Z)-8-Decene-4,6-diyn-1-yl 3-methylbutanoate	CHEBI:169760	(Z)-8-Decene-4,6-diyn-1-yl 3-methylbutanoate	primary_name	exact_label
2990	(Z)-2-Decene-4,6,8-triyn-1-ol	CHEBI:173380	(Z)-2-Decene-4,6,8-triyn-1-ol	primary_name	exact_label
2991	3-Decenoic acid	CHEBI:61200	3-decenoic acid	primary_name	exact_label
2998	(+)-15,16-Dihydroxyoctadecanoic acid	CHEBI:192106	(+)-15,16-Dihydroxyoctadecanoic acid	primary_name	exact_label
3009	10-Undecen-1-ol	CHEBI:131344	10-undecen-1-ol	primary_name	exact_label
3011	Dodecanoic acid	CHEBI:30805	dodecanoic acid	primary_name	exact_label
3012	Methyl dodecanoate	CHEBI:87494	methyl laurate	primary_name	exact_synonym
3050	Hexadecanedioic acid	CHEBI:73722	hexadecanedioic acid	primary_name	exact_label
3052	Cetyl alcohol	CHEBI:197387	hexadecanol	chebi_synonym	exact_label
3059	(R)-2-Hydroxyhexadecanoic acid	CHEBI:75972	(R)-2-hydroxyhexadecanoic acid	primary_name	exact_label
3069	16-Methylheptadecanoic acid	CHEBI:84896	16-methylheptadecanoic acid	primary_name	exact_label
3070	(S)-14-Methylhexadecanoic acid	CHEBI:172082	(S)-14-Methylhexadecanoic acid	primary_name	exact_label
3075	12-Methyltridecanoic acid	CHEBI:43722	isomyristic acid	primary_name	exact_synonym
3077	Glycerol 1-hexadecanoate	CHEBI:178475	Glycerol 1-hexadecanoate	primary_name	exact_label
3082	Pentacosanoic acid	CHEBI:39420	pentacosanoic acid	primary_name	exact_label
3083	Pentadecanal	CHEBI:17302	pentadecanal	primary_name	exact_label
3087	2-Pentadecanone	CHEBI:89254	2-Pentadecanone	primary_name	exact_label
3103	Eicosapentaenoic acid	CHEBI:28364	all-cis-5,8,11,14,17-icosapentaenoic acid	manual	manual_mapping
3120	5,10-Pentadecadien-1-ol	CHEBI:172464	5,10-Pentadecadien-1-ol	primary_name	exact_label
3138	3,4-Dimethyl-5-pentyl-2-furanundecanoic acid	CHEBI:172575	3,4-Dimethyl-5-pentyl-2-furanundecanoic acid	primary_name	exact_label
3149	Annosquamosin A	CHEBI:174847	Annosquamosin A	primary_name	exact_label
3153	Austalide D	CHEBI:197245	Austalide D	primary_name	exact_label
3164	Pyrophaeophorbide a	CHEBI:172733	Pyrophaeophorbide a	primary_name	exact_label
3172	2,3-Butanedithiol	CHEBI:179053	2,3-Butanedithiol	primary_name	exact_label
3186	Cohibin B	CHEBI:176011	Cohibin B	primary_name	exact_label
3192	Taurine	CHEBI:15891	taurine	primary_name	exact_label
3196	Tetrahydrofurfuryl acetate	CHEBI:169190	Tetrahydrofurfuryl acetate	primary_name	exact_label
3197	Tetrahydrofurfuryl propionate	CHEBI:173670	Tetrahydrofurfuryl propionate	primary_name	exact_label
3202	1H-Indol-3-ylacetyl-myo-inositol	CHEBI:167913	1H-Indol-3-ylacetyl-myo-inositol	primary_name	exact_label
3204	N-Isobutyl-2,4,8,10,12-tetradecapentaenamide	CHEBI:165538	N-Isobutyl-2,4,8,10,12-tetradecapentaenamide	primary_name	exact_label
3206	1,2,4,5-Tetrathiane	CHEBI:184932	1,2,4,5-Tetrathiane	primary_name	exact_label
3210	S-Methyl thioacetate	CHEBI:51280	S-methyl thioacetate	primary_name	exact_label
3211	S-Ethyl thioacetate	CHEBI:179440	S-Ethyl thioacetate	primary_name	exact_label
3229	Pentanal	CHEBI:84069	pentanal	primary_name	exact_label
3231	Pentanoic acid	CHEBI:17418	valeric acid	primary_name	exact_synonym
3235	Endrin	CHEBI:81526	endrin	primary_name	exact_label
3236	Ethoxyacetic acid	CHEBI:173365	Ethoxyacetic acid	primary_name	exact_label
3241	Ethyl acetate	CHEBI:27750	ethyl acetate	primary_name	exact_label
3242	Ethyl 3-oxobutanoate	CHEBI:4893	ethyl acetoacetate	primary_name	exact_synonym
3253	Mosinone A	CHEBI:171685	Mosinone A	primary_name	exact_label
3254	Ethyl formate	CHEBI:52342	ethyl formate	primary_name	exact_label
3255	2-Ethylhexanoic acid	CHEBI:89058	2-Ethylhexanoic acid	primary_name	exact_label
3267	Ethyl nitrite	CHEBI:173313	Ethyl nitrite	primary_name	exact_label
3268	2-Phenyl-1,3-dioxolane-4-methanol	CHEBI:168389	2-Phenyl-1,3-dioxolane-4-methanol	primary_name	exact_label
3269	Isopropyl acetate	CHEBI:230546	isopropyl acetate	primary_name	exact_label
3272	2-Methylpropanal	CHEBI:48943	isobutyraldehyde	primary_name	exact_synonym
3276	2-Methylpropyl acetate	CHEBI:50569	isobutyl acetate	primary_name	exact_synonym
3277	2-Methylpropyl formate	CHEBI:173348	2-Methylpropyl formate	primary_name	exact_label
3278	2-Methylpropanoic acid	CHEBI:16135	isobutyric acid	primary_name	exact_synonym
3279	Ethyl 2-methylpropanoate	CHEBI:87303	ethyl isobutyrate	primary_name	exact_synonym
3282	Isocitric acid	CHEBI:30887	isocitric acid	primary_name	exact_label
3283	2-Butenoic acid	CHEBI:17217	2-butenoic acid	primary_name	exact_label
3286	3-Methylbutanal	CHEBI:16638	3-methylbutanal	primary_name	exact_label
3291	Dimethyl fumarate	CHEBI:76004	dimethyl fumarate	primary_name	exact_label
3292	Fumaric acid	CHEBI:18012	fumaric acid	primary_name	exact_label
3296	Lenthionine	CHEBI:6408	lenthionine	primary_name	exact_label
3298	Hydroxyacetaldehyde	CHEBI:17071	glycolaldehyde	primary_name	exact_synonym
3299	Hydroxyacetic acid	CHEBI:17497	glycolic acid	primary_name	exact_synonym
3307	Nonanoic acid	CHEBI:29019	nonanoic acid	primary_name	exact_label
3337	Octanoic acid	CHEBI:28837	octanoic acid	primary_name	exact_label
3340	Octanal	CHEBI:17935	octanal	primary_name	exact_label
3341	Octanedioic acid	CHEBI:9300	suberic acid	primary_name	exact_synonym
3345	2-Octanone	CHEBI:87434	2-octanone	primary_name	exact_label
3348	2-Octenyl acetate	CHEBI:180231	2-Octenyl acetate	primary_name	exact_label
3362	2-Oxopentanedioic acid	CHEBI:30915	2-oxoglutaric acid	primary_name	exact_synonym
3363	2-Oxohexanedioic acid	CHEBI:15753	2-oxoadipic acid	primary_name	exact_synonym
3366	1-Octen-3-one	CHEBI:88900	1-Octen-3-one	primary_name	exact_label
3367	2-Oxopentanoic acid	CHEBI:33033	2-oxopentanoic acid	primary_name	exact_label
3371	2-Pentyl-3-phenyl-2-propenal	CHEBI:173562	2-pentyl-3-phenyl-2-propenal	primary_name	exact_label
3379	Butanal	CHEBI:15743	butanal	primary_name	exact_label
3386	3-Buten-1-ol	CHEBI:193941	3-Buten-1-ol	primary_name	exact_label
3390	2-Butoxyethanol	CHEBI:63921	2-butoxyethanol	primary_name	exact_label
3391	1-Isothiocyanatobutane	CHEBI:50534	butyl isothiocyanate	primary_name	exact_synonym
3393	gamma-Butyrolactone	CHEBI:42639	gamma-butyrolactone	primary_name	exact_label
3401	(Z)-9-Cycloheptadecen-1-one	CHEBI:172492	(Z)-9-Cycloheptadecen-1-one	primary_name	exact_label
3403	5-Oxo-2(5H)-isoxazolepropanenitrile	CHEBI:173579	5-Oxo-2(5H)-isoxazolepropanenitrile	primary_name	exact_label
3407	Cyclohexanecarboxylic acid	CHEBI:36096	cyclohexanecarboxylic acid	primary_name	exact_label
3408	Methyl cyclohexanecarboxylate	CHEBI:88845	methyl cyclohexanecarboxylate	primary_name	exact_label
3417	Cyclohexyl formate	CHEBI:173489	Cyclohexyl formate	primary_name	exact_label
3419	Cyclohexanone	CHEBI:17854	cyclohexanone	primary_name	exact_label
3452	beta-Kessyl alcohol	CHEBI:191537	beta-Kessyl alcohol	primary_name	exact_label
3456	23-Hydroxyphysalolactone	CHEBI:193908	23-Hydroxyphysalolactone	primary_name	exact_label
3457	Annopentocin A	CHEBI:191633	Annopentocin A	primary_name	exact_label
3460	Mucocin	CHEBI:187417	Mucocin	primary_name	exact_label
3463	Squamocin B	CHEBI:176182	Squamocin B	primary_name	exact_label
3464	Annonisin	CHEBI:190855	Annonisin	primary_name	exact_label
3480	(Z)-4-Hepten-1-ol	CHEBI:190000	(Z)-4-Hepten-1-ol	primary_name	exact_label
3481	Ethyl 3-cyclohexylpropionate	CHEBI:171838	Ethyl 3-cyclohexylpropionate	primary_name	exact_label
3482	Cyclopentanone	CHEBI:16486	cyclopentanone	primary_name	exact_label
3492	Dimethyl disulfide	CHEBI:4608	dimethyl disulfide	primary_name	exact_label
3501	(Z)-Resveratrol 4'-glucoside	CHEBI:175954	(Z)-Resveratrol 4'-glucoside	primary_name	exact_label
3503	Spinacetin 3-(2''-feruloylgentiobioside)	CHEBI:190914	Spinacetin 3-(2''-feruloylgentiobioside)	primary_name	exact_label
3505	Spinacetin 3-[p-coumaroyl-(->2)-glucosyl-(1->6)-[apiosyl-(1->2)]-glucoside]	CHEBI:191673	Spinacetin 3-[p-coumaroyl-(->2)-glucosyl-(1->6)-[apiosyl-(1->2)]-glucoside]	primary_name	exact_label
3555	Adenosine	CHEBI:16335	adenosine	primary_name	exact_label
3592	Dimethyl sulfide	CHEBI:17437	dimethyl sulfide	primary_name	exact_label
3595	Dipropyl sulfide	CHEBI:169566	Dipropyl sulfide	primary_name	exact_label
3599	17alpha-ethynylestradiol	CHEBI:4903	17alpha-ethynylestradiol	primary_name	exact_label
3633	Guanosine	CHEBI:16750	guanosine	primary_name	exact_label
3655	Ornithine	CHEBI:18257	ornithine	primary_name	exact_label
3950	Hypoxanthine	CHEBI:17368	hypoxanthine	primary_name	exact_label
3969	Nicotine	CHEBI:18723	nicotine	primary_name	exact_label
4044	Nonadecanoic acid	CHEBI:39246	nonadecanoic acid	primary_name	exact_label
4218	Ergothioneine	CHEBI:4828	ergothioneine	primary_name	exact_label
4223	Guanine	CHEBI:16235	guanine	primary_name	exact_label
4235	Melatonin	CHEBI:16796	melatonin	primary_name	exact_label
4271	D-Ribulose	CHEBI:17173	D-ribulose	primary_name	exact_label
4278	Protoporphyrin	CHEBI:15430	protoporphyrin	primary_name	exact_label
4280	Sedoheptulose	CHEBI:16802	sedoheptulose	primary_name	exact_label
4288	Erucic acid	CHEBI:28792	erucic acid	primary_name	exact_label
4433	5-Methylcytosine	CHEBI:27551	5-methylcytosine	primary_name	exact_label
4484	Euphol	CHEBI:4940	Euphol	primary_name	exact_label
4677	Heptadecanoic acid	CHEBI:32365	heptadecanoic acid	primary_name	exact_label
4684	Obtusifoliol	CHEBI:17791	obtusifoliol	primary_name	exact_label
4725	N,N-Dimethylformamide	CHEBI:17741	N,N-dimethylformamide	primary_name	exact_label
5117	Galactan	CHEBI:37165	galactan	primary_name	exact_label
5127	Mevalonic acid	CHEBI:25351	mevalonic acid	primary_name	exact_label
5353	Tetrahydrocurcumin	CHEBI:67263	tetrahydrocurcumin	primary_name	exact_label
5375	Desmosterol	CHEBI:17737	desmosterol	primary_name	exact_label
5404	Creatine	CHEBI:16919	creatine	primary_name	exact_label
6132	trans-Jasmone	CHEBI:88585	trans-Jasmone	primary_name	exact_label
6181	p-Menthane	CHEBI:25826	p-menthane	primary_name	exact_label
6220	1-Pentadecanol	CHEBI:77468	pentadecan-1-ol	chebi_synonym	exact_label
6232	5-Hydroxy-L-tryptophan	CHEBI:17780	5-hydroxy-L-tryptophan	primary_name	exact_label
6398	Ceramide	CHEBI:17761	ceramide	primary_name	exact_label
6400	D-Alanyl-D-alanine	CHEBI:16576	D-alanyl-D-alanine	primary_name	exact_label
6427	Uracil	CHEBI:17568	uracil	primary_name	exact_label
6454	Galactitol	CHEBI:16813	galactitol	primary_name	exact_label
6720	2-Methylpropan-2-ol	CHEBI:45895	tert-butanol	primary_name	exact_synonym
6775	Corilagin	CHEBI:3884	corilagin	primary_name	exact_label
6782	Estriol	CHEBI:27974	estriol	primary_name	exact_label
6785	Flavones	CHEBI:24043	flavones	primary_name	exact_label
7104	Diazepam	CHEBI:49575	diazepam	primary_name	exact_label
7106	Docosan-1-ol	CHEBI:31000	docosan-1-ol	primary_name	exact_label
7127	Nonacosanoic acid	CHEBI:84867	nonacosanoic acid	primary_name	exact_label
7129	Octacosanoic acid	CHEBI:31001	octacosanoic acid	primary_name	exact_label
7312	Purine	CHEBI:35584	purine	primary_name	exact_label
7412	Uridine	CHEBI:16704	uridine	primary_name	exact_label
7498	Cellobiose	CHEBI:17057	cellobiose	primary_name	exact_label
7837	1(F)-beta-Fructosyl-sucrose	CHEBI:16885	1-kestose	chebi_synonym	exact_synonym
8033	N-Acetylglucosamine	CHEBI:59640	N-acetylglucosamine	primary_name	exact_label
8047	1,3-Dithiane	CHEBI:47845	1,3-dithiane	primary_name	exact_label
8048	1,4-Dithiane	CHEBI:540	1,4-dithiane	primary_name	exact_label
8049	Heptanal	CHEBI:34787	heptanal	primary_name	exact_label
8052	Heptanoic acid	CHEBI:45571	heptanoic acid	primary_name	exact_label
8060	4-Heptanone	CHEBI:89484	4-heptanone	primary_name	exact_label
8065	3-Hepten-2-one	CHEBI:169242	3-Hepten-2-one	primary_name	exact_label
8069	Hexanal	CHEBI:88528	hexanal	primary_name	exact_label
8088	Methyl 2E-hexenoate	CHEBI:168799	Methyl 2E-hexenoate	primary_name	exact_label
8102	R-2-Hydroxy-3-methylbutanoic acid 3-Methylbutanoyl	CHEBI:169617	R-2-Hydroxy-3-methylbutanoic acid 3-Methylbutanoyl	primary_name	exact_label
8105	Diacetone alcohol	CHEBI:55381	diacetone alcohol	primary_name	exact_label
8106	Tiglic aldehyde	CHEBI:88419	Tiglic aldehyde	primary_name	exact_label
8113	3-Hydroxy-2-oxopropanoic acid	CHEBI:30841	3-hydroxypyruvic acid	primary_name	exact_synonym
8114	Maleic acid	CHEBI:18300	maleic acid	primary_name	exact_label
8115	Malic acid	CHEBI:6650	malic acid	primary_name	exact_label
8118	Propanedioic acid	CHEBI:30794	malonic acid	primary_name	exact_synonym
8121	2-Mercaptopropanoic acid	CHEBI:47872	2-mercaptopropanoic acid	primary_name	exact_label
8125	Methanol	CHEBI:17790	methanol	primary_name	exact_label
8133	Isopentyl acetate	CHEBI:31725	isoamyl acetate	chebi_synonym	exact_label
8136	2-Methylbutanoic acid	CHEBI:37070	2-methylbutyric acid	primary_name	exact_synonym
8161	5-Methyl-2-hexanone	CHEBI:88432	5-methyl-2-hexanone	primary_name	exact_label
8179	4-Methyl-3-penten-2-one, 9CI	CHEBI:89993	4-Methyl-3-penten-2-one, 9CI	primary_name	exact_label
8182	2-Methyl-3-phenyl-2-propenal	CHEBI:89992	2-Methyl-3-phenyl-2-propenal	primary_name	exact_label
8208	Morpholine	CHEBI:34856	morpholine	primary_name	exact_label
8217	6-Methylheptanoic acid	CHEBI:179945	6-methyl-heptanoic acid	primary_name	exact_synonym
8227	5-Methylhexanoic acid	CHEBI:179997	5-methyl-hexanoic acid	primary_name	exact_synonym
8241	1-Penten-3-ol	CHEBI:89944	1-Penten-3-ol	primary_name	exact_label
8244	1-Penten-3-one	CHEBI:89945	1-penten-3-one	primary_name	exact_label
8256	Benzylideneacetone	CHEBI:217301	benzylideneacetone	primary_name	exact_label
8259	Vestitone	CHEBI:16786	vestitone	primary_name	exact_label
8272	3-Phenylpropanoic acid	CHEBI:28631	3-phenylpropionic acid	primary_name	exact_synonym
8284	2-Propene-1-thiol	CHEBI:89888	2-Propene-1-thiol	primary_name	exact_label
8288	Pentyl propanoate	CHEBI:87373	pentyl propanoate	primary_name	exact_label
8293	3,4-Dihydro-2H-pyrrole	CHEBI:19092	1-pyrroline	primary_name	exact_synonym
8294	Pyruvic acid	CHEBI:32816	pyruvic acid	primary_name	exact_label
8297	1,1-Diethoxyethane	CHEBI:179533	1,1-Diethoxyethane	primary_name	exact_label
8298	Acetaldehyde	CHEBI:15343	acetaldehyde	primary_name	exact_label
8299	Acetamide	CHEBI:27856	acetamide	primary_name	exact_label
8302	Acetone	CHEBI:15347	acetone	primary_name	exact_label
8309	Acrylamide	CHEBI:28619	acrylamide	primary_name	exact_label
8310	Hexanedioic acid	CHEBI:30832	adipic acid	primary_name	exact_synonym
8313	Allyl alcohol	CHEBI:16605	allyl alcohol	primary_name	exact_label
8315	3-Aminobutanoic acid	CHEBI:37081	3-aminobutanoic acid	primary_name	exact_label
8318	Ferreirin	CHEBI:5018	ferreirin	primary_name	exact_label
8327	Diethyl sulfide	CHEBI:27710	diethyl sulfide	primary_name	exact_label
8350	(E,E)-2,4-Octadienal	CHEBI:165523	(E,E)-2,4-Octadienal	primary_name	exact_label
8369	Heliannone A	CHEBI:174862	Heliannone A	primary_name	exact_label
8384	2'-Hydroxyformononetin	CHEBI:17678	2'-hydroxyformononetin	primary_name	exact_label
8405	2-Hexyl-3-phenyl-2-propenal	CHEBI:55365	alpha-hexylcinnamaldehyde	chebi_synonym	exact_label
8465	Fenvalerate	CHEBI:5014	fenvalerate	primary_name	exact_label
8494	D-Glyceric acid	CHEBI:32398	D-glyceric acid	primary_name	exact_label
8542	3-(Methylthio)propanal	CHEBI:49017	3-methylthiopropanal	primary_name	exact_label
8617	Panaxytriol	CHEBI:80732	Panaxytriol	primary_name	exact_label
8701	2-Geranyl-2',3,4,4'-tetrahydroxydihydrochalcone	CHEBI:176022	2-Geranyl-2',3,4,4'-tetrahydroxydihydrochalcone	primary_name	exact_label
8725	Cuminaldehyde	CHEBI:28671	cuminaldehyde	primary_name	exact_label
8797	Norlaudanosoline	CHEBI:28770	norlaudanosoline	primary_name	exact_label
8858	3-(3,4-Dihydroxyphenyl)propanoic acid	CHEBI:48400	3-(3,4-dihydroxyphenyl)propanoic acid	primary_name	exact_label
8876	Geranylcitronellol	CHEBI:168210	Geranylcitronellol	primary_name	exact_label
9021	Betaine	CHEBI:17750	glycine betaine	manual	manual_mapping
9357	Enzymes, bacterial	CHEBI:48947	clavulanic acid	chebi_synonym	exact_synonym
9430	Fd&c yellow no. 6, calcium lake	CHEBI:3485	cefdinir	chebi_synonym	exact_label
9575	Hexyl decanoate	CHEBI:174368	Hexyl decanoate	primary_name	exact_label
9787	L-Menthyl 1,2-propylene glycol carbonate	CHEBI:23976	ethanediol	chebi_synonym	exact_label
9806	Methyl methacrylate	CHEBI:34840	methyl methacrylate	primary_name	exact_label
9869	2-(Methylthio)ethanol	CHEBI:63861	2-methylthioethanol	primary_name	exact_label
10035	Pentadecanoic acid	CHEBI:42504	pentadecanoic acid	primary_name	exact_label
10078	Phthalide	CHEBI:55372	isobenzofuranone	chebi_synonym	exact_label
10114	Polyvinyl acetate	CHEBI:32028	poly(vinyl acetate)	primary_name	exact_label
10158	Pseudoionone	CHEBI:67207	pseudoionone	primary_name	exact_label
10216	Saccharin, ammonium salt	CHEBI:32111	saccharin	chebi_synonym	exact_synonym
10411	Tridecanoic acid	CHEBI:45919	tridecanoic acid	primary_name	exact_label
10524	4'-Methoxychalcone	CHEBI:174232	4'-Methoxychalcone	primary_name	exact_label
10559	trans-Sinapic acid	CHEBI:15714	trans-sinapic acid	primary_name	exact_label
10700	Dulxanthone D	CHEBI:175326	Dulxanthone D	primary_name	exact_label
10733	N2-Succinoylarginine	CHEBI:174615	N2-Succinoylarginine	primary_name	exact_label
10747	3-Hydroxy-carbofuran	CHEBI:174216	3-Hydroxy-carbofuran	primary_name	exact_label
10748	3-Oxo-carbofuran	CHEBI:169603	3-Oxo-carbofuran	primary_name	exact_label
10849	Triacontanal	CHEBI:84946	triacontanal	primary_name	exact_label
10855	Diethyl dicarbonate	CHEBI:59051	diethyl pyrocarbonate	primary_name	exact_synonym
10908	Kojic acid	CHEBI:43572	kojic acid	primary_name	exact_label
10916	Benzofuran	CHEBI:36790	benzofuran	primary_name	exact_label
10917	Benzothiazole	CHEBI:45993	benzothiazole	primary_name	exact_label
10925	Chromone	CHEBI:72013	chromone	primary_name	exact_label
10969	3,4-Dimethylthiophene	CHEBI:89511	3,4-dimethylthiophene	primary_name	exact_label
10972	1-Hydroxy-10-methylacridone	CHEBI:178584	1-Hydroxy-10-methylacridone	primary_name	exact_label
10973	4-Hydroxy-2H-1-benzopyran-2-one	CHEBI:28386	4-hydroxycinnamyl alcohol	chebi_synonym	exact_label
10975	Tryptophol	CHEBI:17890	tryptophol	primary_name	exact_label
10980	4-Methylumbelliferyl acetate	CHEBI:17763	4-methylumbelliferyl acetate	primary_name	exact_label
11039	1-(Methylthio)propyl propyl disulfide	CHEBI:173961	1-(Methylthio)propyl propyl disulfide	primary_name	exact_label
11040	Ethyl 1-(ethylthio)propyl disulfide	CHEBI:173962	Ethyl 1-(ethylthio)propyl disulfide	primary_name	exact_label
11041	Ethyl 1-(methylthio)ethyl disulfide	CHEBI:173757	Ethyl 1-(methylthio)ethyl disulfide	primary_name	exact_label
11042	Ethyl (methylthio)methyl disulfide	CHEBI:173656	Ethyl (methylthio)methyl disulfide	primary_name	exact_label
11043	Ethyl 1-(propylthio)propyl disulfide	CHEBI:174051	Ethyl 1-(propylthio)propyl disulfide	primary_name	exact_label
11044	Butyl 1-(methylthio)propyl disulfide	CHEBI:174052	Butyl 1-(methylthio)propyl disulfide	primary_name	exact_label
11045	Butyl isopropyl disulfide	CHEBI:173725	Butyl isopropyl disulfide	primary_name	exact_label
11046	Butyl propyl disulfide	CHEBI:173726	Butyl propyl disulfide	primary_name	exact_label
11048	Ethyl propyl disulfide	CHEBI:173572	Ethyl propyl disulfide	primary_name	exact_label
11049	Ethyl isopropyl disulfide	CHEBI:173573	Ethyl isopropyl disulfide	primary_name	exact_label
